order,feature,cell_type,gene,age_pearson,abs_corr,modality,source_mode,required_from_model
59,DC__RSL1D1,DC,RSL1D1,-0.4110234552436975,0.4110234552436975,RNA,model_prediction,True
60,cMono__CRIP1,cMono,CRIP1,0.4101345034490893,0.4101345034490893,RNA,model_prediction,True
61,DC__RRAS,DC,RRAS,0.409711197186674,0.409711197186674,RNA,model_prediction,True
62,cMono__PNPLA6,cMono,PNPLA6,0.4095988677787986,0.4095988677787986,RNA,model_prediction,True
63,CD8_Tem__CD84,CD8_Tem,CD84,0.409424927902165,0.409424927902165,RNA,model_prediction,True
64,DC__ZYX,DC,ZYX,0.4092777921965183,0.4092777921965183,RNA,model_prediction,True
65,CD4_Treg__ACTN4,CD4_Treg,ACTN4,0.4088331633909566,0.4088331633909566,RNA,model_prediction,True
66,DC__CCNL2,DC,CCNL2,-0.4087478446767869,0.4087478446767869,RNA,model_prediction,True
67,CD8_CTL__NFKBIZ,CD8_CTL,NFKBIZ,-0.4086170126225553,0.4086170126225553,RNA,model_prediction,True
68,DC__STXBP2,DC,STXBP2,0.4078899756340306,0.4078899756340306,RNA,model_prediction,True
69,CD4_Treg__ITGB1,CD4_Treg,ITGB1,0.4061818445034627,0.4061818445034627,RNA,model_prediction,True
70,CD4_Tcm__MAZ,CD4_Tcm,MAZ,0.405780489386453,0.405780489386453,RNA,model_prediction,True
71,CD4_Treg__TCF7,CD4_Treg,TCF7,-0.4051663287193951,0.4051663287193951,RNA,model_prediction,True
72,CD8_Tem__PIM1,CD8_Tem,PIM1,0.4042914765264068,0.4042914765264068,RNA,model_prediction,True
73,cMono__MGRN1,cMono,MGRN1,-0.403995705394182,0.403995705394182,RNA,model_prediction,True
74,DC__LYPD2,DC,LYPD2,0.4035118443805838,0.4035118443805838,RNA,model_prediction,True
75,DC__P2RY13,DC,P2RY13,0.4033273024624776,0.4033273024624776,RNA,model_prediction,True
76,CD8_CTL__JAML,CD8_CTL,JAML,-0.4027848007399388,0.4027848007399388,RNA,model_prediction,True
77,CD4_Helper__VAMP2,CD4_Helper,VAMP2,0.4027026237969112,0.4027026237969112,RNA,model_prediction,True
78,CD8_CTL__JUNB,CD8_CTL,JUNB,-0.4006307645719464,0.4006307645719464,RNA,model_prediction,True
79,cMono__SLC11A1,cMono,SLC11A1,-0.4005698306032413,0.4005698306032413,RNA,model_prediction,True
80,CD4_Naïve__PAWR,CD4_Naïve,PAWR,-0.3996859710556127,0.3996859710556127,RNA,model_prediction,True
81,CD4_Treg__SATB1,CD4_Treg,SATB1,-0.3994159147333487,0.3994159147333487,RNA,model_prediction,True
82,CD4_Tcm__PDE4D,CD4_Tcm,PDE4D,-0.3989924850165611,0.3989924850165611,RNA,model_prediction,True
83,CD8_CTL__RGS10,CD8_CTL,RGS10,-0.398847575528891,0.398847575528891,RNA,model_prediction,True
84,CD4_Naïve__PIM2,CD4_Naïve,PIM2,0.398672975211503,0.398672975211503,RNA,model_prediction,True
85,CD8_Tem__ALOX5AP,CD8_Tem,ALOX5AP,0.3985624669551257,0.3985624669551257,RNA,model_prediction,True
86,CD4_Naïve__MARCKSL1,CD4_Naïve,MARCKSL1,-0.3983497899201476,0.3983497899201476,RNA,model_prediction,True
87,CD8_CTL__IRF2BP2,CD8_CTL,IRF2BP2,-0.3972704416973285,0.3972704416973285,RNA,model_prediction,True
88,CD4_Naïve__SLFN12L,CD4_Naïve,SLFN12L,0.395854636803607,0.395854636803607,RNA,model_prediction,True
89,NKbright__DCAF7,NKbright,DCAF7,0.395831603038309,0.395831603038309,RNA,model_prediction,True
90,cMono__SERPINA1,cMono,SERPINA1,0.3957274446032746,0.3957274446032746,RNA,model_prediction,True
91,CD4_Treg__TNFRSF1B,CD4_Treg,TNFRSF1B,0.3952179428233115,0.3952179428233115,RNA,model_prediction,True
92,CD4_Naïve__HIGD2A,CD4_Naïve,HIGD2A,0.3949182236646362,0.3949182236646362,RNA,model_prediction,True
93,CD8_Tem__S100A6,CD8_Tem,S100A6,0.3948601909858307,0.3948601909858307,RNA,model_prediction,True
94,cMono__EIF3M,cMono,EIF3M,-0.3945416232127365,0.3945416232127365,RNA,model_prediction,True
95,cMono__SATB1,cMono,SATB1,-0.3936668822670756,0.3936668822670756,RNA,model_prediction,True
96,cMono__PSAP,cMono,PSAP,0.3934345702046279,0.3934345702046279,RNA,model_prediction,True
97,DC__CYP4F22,DC,CYP4F22,0.3929449228108392,0.3929449228108392,RNA,model_prediction,True
98,cMono__PSME2,cMono,PSME2,0.3922708696343566,0.3922708696343566,RNA,model_prediction,True
99,CD8_CTL__S100A6,CD8_CTL,S100A6,0.3920600910112856,0.3920600910112856,RNA,model_prediction,True
100,cMono__MAZ,cMono,MAZ,0.3919750534608074,0.3919750534608074,RNA,model_prediction,True
101,cMono__PELI1,cMono,PELI1,-0.3917043834539898,0.3917043834539898,RNA,model_prediction,True
102,CD4_Naïve__CBX7,CD4_Naïve,CBX7,0.3906350850981342,0.3906350850981342,RNA,model_prediction,True
103,DC__F8A1,DC,F8A1,0.3905508253214584,0.3905508253214584,RNA,model_prediction,True
104,DC__GOLGA8B,DC,GOLGA8B,-0.3901449768219956,0.3901449768219956,RNA,model_prediction,True
105,DC__S100A6,DC,S100A6,0.3898557461711036,0.3898557461711036,RNA,model_prediction,True
106,DC__PSME2,DC,PSME2,0.3888825733569528,0.3888825733569528,RNA,model_prediction,True
